Src Port,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Bwd PSH Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
8180,37197,6,5756,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,347.46351630000004,5756.0,0.0,5756.0,5756.0,0.0,0.0,0.0,0.0,0.0,5756.0,5756.0,0.0,5756.0,5756.0,0,0,0,64,0.0,347.46351630000004,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8180,41851,6,2661,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,751.5971438999999,2661.0,0.0,2661.0,2661.0,0.0,0.0,0.0,0.0,0.0,2661.0,2661.0,0.0,2661.0,2661.0,0,0,0,64,0.0,751.5971438999999,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8180,38301,6,4297,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,465.44100539999994,4297.0,0.0,4297.0,4297.0,0.0,0.0,0.0,0.0,0.0,4297.0,4297.0,0.0,4297.0,4297.0,0,0,0,64,0.0,465.44100539999994,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8180,45827,6,2988,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,669.3440427999999,2988.0,0.0,2988.0,2988.0,0.0,0.0,0.0,0.0,0.0,2988.0,2988.0,0.0,2988.0,2988.0,0,0,0,64,0.0,669.3440427999999,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
45849,8180,6,8550,4,4,30.0,30.0,30,0,7.5,15.0,30,0,7.5,15.0,7017.54386,935.6725146,1221.428571,1313.751988,3224.0,9.0,5701.0,1900.333333,2286.325946,4540.0,543.0,4708.0,1569.333333,1717.742802,3410.0,9.0,0,0,128,144,467.8362573,467.8362573,0,30,6.666666667,13.22875656,175.0,0,1,0,0,0,0,1,7.5,7.5,7.5,4,30,4,30,0,215,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8180,44685,6,2894,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,691.0850035,2894.0,0.0,2894.0,2894.0,0.0,0.0,0.0,0.0,0.0,2894.0,2894.0,0.0,2894.0,2894.0,0,0,0,64,0.0,691.0850035,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8180,39433,6,3718,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,537.9236147999999,3718.0,0.0,3718.0,3718.0,0.0,0.0,0.0,0.0,0.0,3718.0,3718.0,0.0,3718.0,3718.0,0,0,0,64,0.0,537.9236147999999,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8180,42515,6,2868,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,697.3500697000001,2868.0,0.0,2868.0,2868.0,0.0,0.0,0.0,0.0,0.0,2868.0,2868.0,0.0,2868.0,2868.0,0,0,0,64,0.0,697.3500697000001,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8180,33469,6,2775,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,720.7207207,2775.0,0.0,2775.0,2775.0,0.0,0.0,0.0,0.0,0.0,2775.0,2775.0,0.0,2775.0,2775.0,0,0,0,64,0.0,720.7207207,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8180,46205,6,2693,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,742.6661716,2693.0,0.0,2693.0,2693.0,0.0,0.0,0.0,0.0,0.0,2693.0,2693.0,0.0,2693.0,2693.0,0,0,0,64,0.0,742.6661716,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
39203,8180,6,2410,2,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1659.751037,803.3333332999999,1329.226216,2338.0,15.0,57.0,57.0,0.0,57.0,57.0,15.0,15.0,0.0,15.0,15.0,0,0,64,80,829.8755187,829.8755187,0,0,0.0,0.0,0.0,0,1,0,0,0,0,1,0.0,0.0,0.0,2,0,2,0,0,5792,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8180,40203,6,2901,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,689.4174423,2901.0,0.0,2901.0,2901.0,0.0,0.0,0.0,0.0,0.0,2901.0,2901.0,0.0,2901.0,2901.0,0,0,0,64,0.0,689.4174423,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8180,37061,6,4329,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,462.000462,4329.0,0.0,4329.0,4329.0,0.0,0.0,0.0,0.0,0.0,4329.0,4329.0,0.0,4329.0,4329.0,0,0,0,64,0.0,462.000462,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8180,40245,6,3917,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,510.594843,3917.0,0.0,3917.0,3917.0,0.0,0.0,0.0,0.0,0.0,3917.0,3917.0,0.0,3917.0,3917.0,0,0,0,64,0.0,510.594843,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8180,35269,6,2865,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,698.0802792000001,2865.0,0.0,2865.0,2865.0,0.0,0.0,0.0,0.0,0.0,2865.0,2865.0,0.0,2865.0,2865.0,0,0,0,64,0.0,698.0802792000001,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8180,38019,6,4153,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,481.579581,4153.0,0.0,4153.0,4153.0,0.0,0.0,0.0,0.0,0.0,4153.0,4153.0,0.0,4153.0,4153.0,0,0,0,64,0.0,481.579581,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8180,36099,6,3960,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,505.0505051,3960.0,0.0,3960.0,3960.0,0.0,0.0,0.0,0.0,0.0,3960.0,3960.0,0.0,3960.0,3960.0,0,0,0,64,0.0,505.0505051,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
33799,8180,6,7847,4,4,30.0,30.0,30,0,7.5,15.0,30,0,7.5,15.0,7646.23423,1019.497897,1121.0,1192.743616,2799.0,8.0,5040.0,1680.0,2002.497441,3990.0,436.0,4712.0,1570.666667,1724.588743,3421.0,8.0,0,0,128,144,509.74894860000006,509.74894860000006,0,30,6.666666667,13.22875656,175.0,0,1,0,0,0,0,1,7.5,7.5,7.5,4,30,4,30,0,215,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8180,41095,6,3970,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,503.7783375,3970.0,0.0,3970.0,3970.0,0.0,0.0,0.0,0.0,0.0,3970.0,3970.0,0.0,3970.0,3970.0,0,0,0,64,0.0,503.7783375,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8180,42459,6,3237,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,617.8560395,3237.0,0.0,3237.0,3237.0,0.0,0.0,0.0,0.0,0.0,3237.0,3237.0,0.0,3237.0,3237.0,0,0,0,64,0.0,617.8560395,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8180,36531,6,3237,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,617.8560395,3237.0,0.0,3237.0,3237.0,0.0,0.0,0.0,0.0,0.0,3237.0,3237.0,0.0,3237.0,3237.0,0,0,0,64,0.0,617.8560395,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8180,40279,6,2688,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,744.047619,2688.0,0.0,2688.0,2688.0,0.0,0.0,0.0,0.0,0.0,2688.0,2688.0,0.0,2688.0,2688.0,0,0,0,64,0.0,744.047619,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8180,44119,6,2832,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,706.2146892999999,2832.0,0.0,2832.0,2832.0,0.0,0.0,0.0,0.0,0.0,2832.0,2832.0,0.0,2832.0,2832.0,0,0,0,64,0.0,706.2146892999999,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8180,34183,6,3750,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,533.3333333,3750.0,0.0,3750.0,3750.0,0.0,0.0,0.0,0.0,0.0,3750.0,3750.0,0.0,3750.0,3750.0,0,0,0,64,0.0,533.3333333,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
34965,8180,6,7852,4,4,30.0,30.0,30,0,7.5,15.0,30,0,7.5,15.0,7641.365257,1018.848701,1121.714286,1373.747152,3382.0,8.0,5165.0,1721.6666670000002,2438.913146,4537.0,253.0,4217.0,1405.666667,1544.585489,3064.0,8.0,0,0,128,144,509.4243505,509.4243505,0,30,6.666666667,13.22875656,175.0,0,1,0,0,0,0,1,7.5,7.5,7.5,4,30,4,30,0,215,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8180,44631,6,3923,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,509.8139179,3923.0,0.0,3923.0,3923.0,0.0,0.0,0.0,0.0,0.0,3923.0,3923.0,0.0,3923.0,3923.0,0,0,0,64,0.0,509.8139179,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8180,36091,6,2099,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,952.8346832,2099.0,0.0,2099.0,2099.0,0.0,0.0,0.0,0.0,0.0,2099.0,2099.0,0.0,2099.0,2099.0,0,0,0,64,0.0,952.8346832,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8180,36479,6,1955,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1023.017903,1955.0,0.0,1955.0,1955.0,0.0,0.0,0.0,0.0,0.0,1955.0,1955.0,0.0,1955.0,1955.0,0,0,0,64,0.0,1023.017903,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8180,46481,6,2142,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,933.7068161,2142.0,0.0,2142.0,2142.0,0.0,0.0,0.0,0.0,0.0,2142.0,2142.0,0.0,2142.0,2142.0,0,0,0,64,0.0,933.7068161,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8180,36637,6,4054,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,493.3399112,4054.0,0.0,4054.0,4054.0,0.0,0.0,0.0,0.0,0.0,4054.0,4054.0,0.0,4054.0,4054.0,0,0,0,64,0.0,493.3399112,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8180,46611,6,2824,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,708.2152974999999,2824.0,0.0,2824.0,2824.0,0.0,0.0,0.0,0.0,0.0,2824.0,2824.0,0.0,2824.0,2824.0,0,0,0,64,0.0,708.2152974999999,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8180,37249,6,4316,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,463.3920297,4316.0,0.0,4316.0,4316.0,0.0,0.0,0.0,0.0,0.0,4316.0,4316.0,0.0,4316.0,4316.0,0,0,0,64,0.0,463.3920297,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
41057,8180,6,9035,2,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,442.7227449,3011.666667,5145.364645000001,8953.0,27.0,55.0,55.0,0.0,55.0,55.0,27.0,27.0,0.0,27.0,27.0,0,0,64,80,221.3613724,221.3613724,0,0,0.0,0.0,0.0,0,1,0,0,0,0,1,0.0,0.0,0.0,2,0,2,0,0,5792,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8180,41057,6,3541,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,564.8121999,3541.0,0.0,3541.0,3541.0,0.0,0.0,0.0,0.0,0.0,3541.0,3541.0,0.0,3541.0,3541.0,0,0,0,64,0.0,564.8121999,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8180,43865,6,3956,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,505.5611728999999,3956.0,0.0,3956.0,3956.0,0.0,0.0,0.0,0.0,0.0,3956.0,3956.0,0.0,3956.0,3956.0,0,0,0,64,0.0,505.5611728999999,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8180,35069,6,2223,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,899.6851101999999,2223.0,0.0,2223.0,2223.0,0.0,0.0,0.0,0.0,0.0,2223.0,2223.0,0.0,2223.0,2223.0,0,0,0,64,0.0,899.6851101999999,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
35207,8180,6,11072,4,4,30.0,30.0,30,0,7.5,15.0,30,0,7.5,15.0,5419.075145000001,722.5433526,1581.714286,1605.35829,4308.0,26.0,8000.0,2666.666667,2496.918367,5474.0,694.0,4932.0,1644.0,1920.2635239999995,3766.0,26.0,0,0,128,144,361.2716763,361.2716763,0,30,6.666666667,13.22875656,175.0,0,1,0,0,0,0,1,7.5,7.5,7.5,4,30,4,30,0,215,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8180,42147,6,2110,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,947.8672986,2110.0,0.0,2110.0,2110.0,0.0,0.0,0.0,0.0,0.0,2110.0,2110.0,0.0,2110.0,2110.0,0,0,0,64,0.0,947.8672986,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8180,33955,6,2454,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,814.995925,2454.0,0.0,2454.0,2454.0,0.0,0.0,0.0,0.0,0.0,2454.0,2454.0,0.0,2454.0,2454.0,0,0,0,64,0.0,814.995925,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8180,40445,6,3507,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,570.2879954,3507.0,0.0,3507.0,3507.0,0.0,0.0,0.0,0.0,0.0,3507.0,3507.0,0.0,3507.0,3507.0,0,0,0,64,0.0,570.2879954,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8180,41879,6,3514,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,569.1519636,3514.0,0.0,3514.0,3514.0,0.0,0.0,0.0,0.0,0.0,3514.0,3514.0,0.0,3514.0,3514.0,0,0,0,64,0.0,569.1519636,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8180,39253,6,3007,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,665.1147323,3007.0,0.0,3007.0,3007.0,0.0,0.0,0.0,0.0,0.0,3007.0,3007.0,0.0,3007.0,3007.0,0,0,0,64,0.0,665.1147323,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
40995,8180,6,12387,4,4,30.0,30.0,30,0,7.5,15.0,30,0,7.5,15.0,4843.787842,645.8383789,1769.571429,1774.2395420000005,4725.0,11.0,7649.0,2549.666667,2207.232732,4912.0,540.0,6917.0,2305.666667,2696.148426,5276.0,13.0,0,0,128,144,322.9191895,322.9191895,0,30,6.666666667,13.22875656,175.0,0,1,0,0,0,0,1,7.5,7.5,7.5,4,30,4,30,0,215,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8180,44103,6,3508,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,570.1254276000001,3508.0,0.0,3508.0,3508.0,0.0,0.0,0.0,0.0,0.0,3508.0,3508.0,0.0,3508.0,3508.0,0,0,0,64,0.0,570.1254276000001,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8180,38935,6,3030,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,660.0660066,3030.0,0.0,3030.0,3030.0,0.0,0.0,0.0,0.0,0.0,3030.0,3030.0,0.0,3030.0,3030.0,0,0,0,64,0.0,660.0660066,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8180,34387,6,2187,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,914.4947417,2187.0,0.0,2187.0,2187.0,0.0,0.0,0.0,0.0,0.0,2187.0,2187.0,0.0,2187.0,2187.0,0,0,0,64,0.0,914.4947417,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8180,37783,6,3107,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,643.7077567000001,3107.0,0.0,3107.0,3107.0,0.0,0.0,0.0,0.0,0.0,3107.0,3107.0,0.0,3107.0,3107.0,0,0,0,64,0.0,643.7077567000001,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8180,34965,6,2493,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,802.2462896000001,2493.0,0.0,2493.0,2493.0,0.0,0.0,0.0,0.0,0.0,2493.0,2493.0,0.0,2493.0,2493.0,0,0,0,64,0.0,802.2462896000001,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
43865,8180,6,4514,2,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,886.1320337000001,1504.666667,2287.867202,4140.0,27.0,347.0,347.0,0.0,347.0,347.0,27.0,27.0,0.0,27.0,27.0,0,0,64,80,443.06601680000006,443.06601680000006,0,0,0.0,0.0,0.0,0,1,0,0,0,0,1,0.0,0.0,0.0,2,0,2,0,0,5792,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8180,42029,6,2578,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,775.7951901,2578.0,0.0,2578.0,2578.0,0.0,0.0,0.0,0.0,0.0,2578.0,2578.0,0.0,2578.0,2578.0,0,0,0,64,0.0,775.7951901,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8180,34537,6,2562,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,780.6401248999999,2562.0,0.0,2562.0,2562.0,0.0,0.0,0.0,0.0,0.0,2562.0,2562.0,0.0,2562.0,2562.0,0,0,0,64,0.0,780.6401248999999,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8180,35577,6,2123,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,942.0631182,2123.0,0.0,2123.0,2123.0,0.0,0.0,0.0,0.0,0.0,2123.0,2123.0,0.0,2123.0,2123.0,0,0,0,64,0.0,942.0631182,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8180,45849,6,3911,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,511.3781642,3911.0,0.0,3911.0,3911.0,0.0,0.0,0.0,0.0,0.0,3911.0,3911.0,0.0,3911.0,3911.0,0,0,0,64,0.0,511.3781642,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
33475,8180,6,8973,4,4,30.0,30.0,30,0,7.5,15.0,30,0,7.5,15.0,6686.726847,891.5635796,1281.857143,1613.237989,3981.0,7.0,4983.0,1661.0,2365.419836,4387.0,150.0,5484.0,1828.0,2107.83562,4138.0,9.0,0,0,128,144,445.7817898,445.7817898,0,30,6.666666667,13.22875656,175.0,0,1,0,0,0,0,1,7.5,7.5,7.5,4,30,4,30,0,215,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8180,42827,6,4490,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,445.4342984,4490.0,0.0,4490.0,4490.0,0.0,0.0,0.0,0.0,0.0,4490.0,4490.0,0.0,4490.0,4490.0,0,0,0,64,0.0,445.4342984,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8180,45615,6,4267,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,468.7133818,4267.0,0.0,4267.0,4267.0,0.0,0.0,0.0,0.0,0.0,4267.0,4267.0,0.0,4267.0,4267.0,0,0,0,64,0.0,468.7133818,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8180,43053,6,3528,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,566.893424,3528.0,0.0,3528.0,3528.0,0.0,0.0,0.0,0.0,0.0,3528.0,3528.0,0.0,3528.0,3528.0,0,0,0,64,0.0,566.893424,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
